CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,27.0,0,0.0,0.0,0.0,6.530877627725885,3.091042453358316,1,1.0,6,1,1,0,0,0,0,0,4,6.561030665896573,0,1,True,False,False,True,False,False
1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,0,1,0,0,4,0.0,1,3,True,False,False,False,False,True
0,23.0,0,0.0,7.094234845924755,3.713572066704308,0.0,5.929589143389895,0,2.0,4,0,0,1,0,0,0,0,2,7.3901814282264295,0,0,True,False,False,False,False,True
0,64.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,5,0.0,1,3,False,True,False,True,False,False
1,41.0,1,0.0,0.0,0.0,0.0,0.0,0,6.0,0,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,44.0,0,7.853993087224244,1.3862943611198906,3.044522437723423,0.0,0.0,1,1.0,5,0,0,0,0,1,0,0,4,7.8628820346414905,0,0,False,False,True,False,False,True
0,41.0,0,6.535241271013659,3.4657359027997265,7.53955882930103,0.0,0.0,1,1.0,5,0,0,0,0,0,0,1,4,7.8632667240095735,0,0,False,False,True,False,False,True
0,43.0,0,3.295836866004329,4.890349128221754,1.3862943611198906,4.770684624465665,6.320768294250582,1,1.0,6,1,0,0,1,0,0,0,4,6.726233402358747,0,2,True,False,False,True,False,False
0,41.0,0,0.6931471805599453,6.827629234502852,1.6094379124341003,4.02535169073515,2.772588722239781,1,1.0,4,0,1,0,0,0,0,0,4,6.905753276311464,0,2,True,False,False,False,False,True
0,64.0,0,0.0,6.436150368369428,7.510977752014095,0.0,0.0,0,2.0,5,0,0,0,0,0,1,0,5,7.804251383528112,0,0,True,False,False,False,False,True
0,37.0,0,0.0,6.866933284461882,2.1972245773362196,3.044522437723423,5.135798437050262,0,3.0,5,0,0,0,0,0,1,0,4,7.053585727193677,0,2,True,False,False,False,False,True
1,53.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,0,1,0,0,0,0,5,0.0,1,3,True,False,False,False,False,True
0,21.0,0,0.0,0.0,0.0,0.6931471805599453,6.38856140554563,1,1.0,5,0,0,0,0,0,1,0,2,6.39024066706535,0,1,True,False,False,True,False,False
0,61.0,0,0.0,8.314587291319576,0.0,5.583496308781699,5.308267697401205,0,6.0,2,1,1,0,0,0,0,0,5,8.422662707570003,0,0,False,True,False,False,False,True
1,8.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,6,0,0,0,0,1,0,0,0,0.0,1,3,True,False,False,False,False,True
0,22.0,0,0.0,4.2626798770413155,5.209486152841421,6.418364935936212,3.044522437723423,0,3.0,5,1,1,0,0,0,0,0,2,6.785587645007929,0,2,True,False,False,False,False,True
1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,3,0,1,0,0,0,0,0,4,0.0,1,3,False,False,True,True,False,False
0,19.0,0,0.0,1.6094379124341003,4.700480365792417,0.0,6.51025834052315,1,1.0,5,0,1,0,0,0,0,0,2,6.665683717782408,0,2,True,False,False,False,False,True
1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,54.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,5,0.0,1,3,False,True,False,True,False,False
1,52.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,5,0.0,1,3,True,False,False,False,False,True
0,35.0,0,7.198931240688173,3.912023005428146,4.060443010546419,0.0,0.0,1,1.0,5,1,0,0,0,1,0,0,4,7.275172319452771,0,0,False,False,True,False,False,True
0,54.0,1,0.0,8.126222529458525,0.0,8.403800504061147,3.5553480614894135,1,1.0,0,0,1,0,0,0,0,0,5,8.971956271245688,0,0,False,True,False,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,0,0,0,1,0,0,0,0.0,1,3,True,False,False,True,False,False
1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,4,0.0,1,3,True,False,False,False,True,False
0,29.0,0,0.0,0.0,5.60947179518496,5.978885764901122,3.9318256327243257,1,1.0,5,0,0,0,0,0,1,0,3,6.57507584059962,0,1,True,False,False,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,1,0,0,0,1,0.0,1,3,False,False,True,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,38.0,0,7.869019376499023,0.0,4.6443908991413725,0.0,0.0,1,1.0,5,0,0,0,0,1,0,0,4,7.907651594711089,0,0,True,False,False,True,False,False
1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,False,True
0,34.0,0,1.0986122886681098,0.0,6.692083742506628,3.4011973816621555,0.0,0,2.0,3,1,1,0,0,0,0,0,4,6.729824070489475,0,2,False,False,True,True,False,False
0,42.0,0,6.7650389767805414,0.0,2.833213344056216,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,4,6.78332520060396,0,2,True,False,False,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,4,1,0,0,1,0,0,0,2,0.0,1,3,False,True,False,False,False,True
0,34.0,0,1.9459101490553132,6.778784897685177,0.0,2.3978952727983707,7.698029170272805,0,2.0,3,1,1,0,0,0,0,0,4,8.038512020976814,0,0,True,False,False,False,False,True
0,20.0,0,8.345455428161928,1.6094379124341003,0.0,4.07753744390572,0.0,1,1.0,4,1,0,1,0,0,0,0,2,8.360071435644025,0,0,True,False,False,False,False,True
0,26.0,0,0.0,8.478660241699453,0.0,6.889591308354466,7.628031126930335,1,1.0,4,1,1,0,0,0,0,0,3,8.967759126769497,0,0,False,True,False,False,False,True
1,53.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,0,1,0,0,0,0,0,5,0.0,1,3,False,True,False,True,False,False
0,20.0,0,0.0,5.393627546352362,0.0,1.791759469228055,8.096817470572319,0,3.0,1,0,1,0,0,0,0,0,2,8.162801353492073,0,0,False,True,False,False,False,True
1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
0,28.0,0,0.0,5.198497031265826,0.0,6.658011045870748,8.51197962436335,0,2.0,2,1,1,0,0,0,0,0,3,8.688116703257823,0,0,False,True,False,False,False,True
0,18.0,0,0.0,0.0,0.0,6.184148890937483,5.771441123130016,1,1.0,5,1,0,0,0,0,1,0,1,6.690842277418564,0,2,True,False,False,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
0,22.0,0,6.437751649736401,0.0,0.0,0.0,5.225746673713202,1,1.0,6,0,0,1,0,0,0,0,2,6.697034247666484,0,2,True,False,False,False,False,True
0,57.0,0,7.883069351305753,7.9919305198524775,0.0,5.58724865840025,7.170888478512505,1,1.0,1,1,1,0,0,0,0,0,5,8.878218658092228,0,0,False,True,False,True,False,False
0,28.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,62.0,0,0.0,3.1354942159291497,0.0,8.106212902619962,3.1354942159291497,0,3.0,1,0,1,0,0,0,0,0,5,8.119398589612294,0,0,False,True,False,False,False,True
0,35.0,0,0.0,0.0,0.0,6.529418838262226,0.0,1,1.0,5,1,0,0,0,0,0,1,4,6.529418838262226,0,1,True,False,False,False,False,True
0,15.0,0,0.0,6.278521424165844,3.4011973816621555,0.0,5.099866427824199,1,1.0,5,1,0,0,0,0,1,0,1,6.586171654854675,0,2,True,False,False,False,False,True
1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,True,False
1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,0,1,0,4,0.0,1,3,False,False,True,True,False,False
0,24.0,0,0.0,0.0,0.0,0.0,2.8903717578961645,0,3.0,5,1,1,0,0,0,0,0,2,2.8903717578961645,0,1,True,False,False,False,False,True
0,37.0,0,5.25227342804663,0.0,1.0986122886681098,6.684611727667927,0.0,1,1.0,4,1,1,0,0,0,0,0,4,6.899723107284872,0,2,True,False,False,False,False,True
1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,1,0,0,0,0,0,3,0.0,1,3,True,False,False,False,False,True
1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,17.0,0,7.601402334583733,0.0,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,1,7.601402334583733,0,0,True,False,False,True,False,False
0,34.0,0,4.812184355372417,0.0,1.9459101490553132,6.606650186198215,0.0,1,1.0,5,1,0,1,0,0,0,0,4,6.7661917146603505,0,2,True,False,False,False,True,False
1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
0,42.0,0,0.0,6.835184586147301,6.875232087276577,0.0,6.1779441140506,1,1.0,4,0,1,0,0,0,0,0,4,7.774015077250727,0,0,False,True,False,False,False,True
0,35.0,1,6.444131256700441,1.9459101490553132,6.270988431858299,4.919980925828125,0.0,1,1.0,4,1,0,1,0,0,0,0,4,7.1693500166706,0,2,False,False,True,False,False,True
0,28.0,0,6.483107351457199,0.0,0.0,0.0,3.044522437723423,0,3.0,5,0,0,0,1,0,0,0,3,6.513230110912307,0,1,True,False,False,False,False,True
0,36.0,0,6.255750041753367,0.0,7.531552381407289,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,4,7.777373602657861,0,0,False,False,True,False,False,True
0,43.0,0,0.0,8.891511570527564,0.0,7.919719760924575,7.769800996003896,1,1.0,2,0,1,0,0,0,0,0,4,9.4244028145542,0,0,False,True,False,False,False,True
0,5.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,1,0,0,0,0,0,1,0,0.0,1,3,False,False,True,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,0,1,0,0,0.0,1,3,False,False,True,False,False,True
0,38.0,0,0.0,1.0986122886681098,6.003887067106539,4.804021044733257,0.0,1,1.0,6,0,0,0,1,0,0,0,4,6.269096283706261,0,1,True,False,False,False,False,True
0,41.0,0,6.693323668269949,2.833213344056216,4.836281906951478,6.9167150203536085,0.0,0,3.0,3,0,1,0,0,0,0,0,4,7.578656850594762,0,0,False,False,True,False,False,True
1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,6,0,0,0,0,1,0,0,0,0.0,1,3,True,False,False,False,False,True
0,28.0,1,0.0,9.552297538827965,0.0,6.834108738813838,5.921578419643816,0,6.0,2,1,1,0,0,0,0,0,3,9.640628165515693,0,0,False,True,False,False,False,True
0,13.0,0,2.5649493574615367,0.0,0.0,0.0,7.582738488914411,1,1.0,5,0,0,1,0,0,0,0,1,7.588829878307813,0,0,True,False,False,False,False,True
0,49.0,0,0.0,7.940583827104244,6.988413181999592,4.709530201312334,7.0326242610280065,0,2.0,1,1,0,1,0,0,0,0,4,8.543640361431086,0,0,False,True,False,True,False,False
0,41.0,0,0.0,6.023447592961033,0.0,8.301769763117166,0.0,1,1.0,2,1,1,0,0,0,0,0,4,8.399085102935908,0,0,False,True,False,False,False,True
0,21.0,0,2.6390573296152584,0.0,7.002155954403621,4.174387269895637,0.6931471805599453,1,1.0,5,1,0,1,0,0,0,0,2,7.0707241072602764,0,2,True,False,False,True,False,False
0,32.0,0,9.00810178134187,4.248495242049359,2.4849066497880004,5.918893854273146,0.0,0,2.0,0,0,1,0,0,0,0,0,3,9.061840363657739,0,0,False,True,False,False,False,True
0,66.0,0,6.415096959171596,7.843848638152472,0.0,2.8903717578961645,0.0,0,3.0,5,1,0,0,1,0,0,0,5,8.063692634269517,0,0,True,False,False,False,False,True
0,55.0,0,0.0,0.0,6.579251212010101,5.616771097666572,0.0,1,1.0,4,0,0,1,0,0,0,0,5,6.901737206656574,0,2,True,False,False,False,False,True
0,16.0,0,2.8903717578961645,0.0,0.0,6.2878585601617845,5.159055299214529,1,1.0,5,0,0,0,0,0,1,0,1,6.590301048196686,0,2,True,False,False,False,False,True
1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,2,0.0,1,3,True,False,False,False,True,False
0,25.0,0,7.646831391430482,0.0,1.9459101490553132,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,2,7.649692623711514,0,0,False,False,True,False,False,True
0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,0,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,27.0,0,0.0,6.7661917146603505,0.0,4.859812404361672,5.8971538676367405,0,3.0,5,1,0,0,1,0,0,0,3,7.214504414151143,0,2,True,False,False,False,False,True
0,51.0,0,0.0,5.564520407322694,4.5217885770490405,0.0,5.579729825986222,0,3.0,5,1,0,1,0,0,0,0,5,6.423246963533519,0,1,True,False,False,True,False,False
1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,3,0.0,1,3,True,False,False,False,True,False
0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,6,1,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,24.0,0,7.116394144093465,0.0,0.0,0.6931471805599453,1.3862943611198906,0,2.0,5,1,0,0,0,1,0,0,2,7.119635638017636,0,2,True,False,False,False,False,True
0,40.0,0,7.641084249174914,0.6931471805599453,0.0,0.0,3.258096538021482,0,2.0,4,1,0,1,0,0,0,0,4,7.653494909661253,0,0,False,False,True,False,False,True
0,18.0,0,4.02535169073515,6.393590753950631,3.912023005428146,0.0,0.6931471805599453,1,1.0,5,0,1,0,0,0,0,0,1,6.555356891810665,0,1,True,False,False,False,False,True
1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,2,0.0,1,3,False,True,False,False,False,True
0,26.0,0,6.598509028614515,0.0,7.167809184316444,4.394449154672439,0.0,1,1.0,4,1,0,1,0,0,0,0,3,7.6544432264701125,0,0,False,False,True,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,0,1,2,0.0,1,3,False,False,True,True,False,False
0,16.0,0,7.6577552711348655,0.0,5.860786223465865,0.0,6.804614520062624,0,2.0,3,0,1,0,0,0,0,0,1,8.122074375362217,0,0,False,False,True,False,False,True
0,26.0,0,0.0,8.187021067343505,3.871201010907891,2.995732273553991,5.438079308923196,0,2.0,2,1,1,0,0,0,0,0,3,8.265907334155747,0,0,False,True,False,True,False,False
0,46.0,0,5.214935757608986,2.0794415416798357,6.45833828334479,5.209486152841421,1.791759469228055,1,1.0,6,1,0,0,0,1,0,0,4,6.922643891475888,0,2,True,False,False,False,False,True
1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,0,0,0,0,1,0,0,0,0.0,1,3,False,False,True,True,False,False
0,22.0,0,7.170888478512505,0.0,0.0,0.0,7.034387929915503,1,1.0,5,0,0,1,0,0,0,0,2,7.79770203551669,0,0,True,False,False,False,False,True
0,36.0,0,0.0,0.0,0.0,6.163314804034641,2.5649493574615367,1,1.0,6,0,0,0,1,0,0,0,4,6.18826412308259,0,1,True,False,False,True,False,False
0,20.0,0,7.044905117129371,0.0,0.0,0.0,1.3862943611198906,1,1.0,5,0,0,1,0,0,0,0,2,7.047517221357296,0,2,False,False,True,False,False,True
0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,4,0.0,1,3,True,False,False,True,False,False
1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,1,0.0,1,3,True,False,False,True,False,False
0,25.0,0,0.0,1.3862943611198906,0.0,6.638567789166521,8.17244681834278,0,3.0,1,0,1,0,0,0,0,0,2,8.36822903827628,0,0,False,True,False,False,False,True
0,52.0,0,6.697034247666484,0.0,0.0,0.0,0.0,0,3.0,5,1,0,1,0,0,0,0,5,6.697034247666484,0,2,True,False,False,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,1,1,0,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,0,0,0,1,0,0,2,0.0,1,3,True,False,False,False,False,True
1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
0,41.0,0,0.0,8.348774539791274,0.0,7.226209010100671,7.156176637480615,0,2.0,0,0,1,0,0,0,0,0,4,8.836373930927389,0,0,False,True,False,False,False,True
0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,True,False,False
0,33.0,0,6.543911845564792,0.0,4.110873864173311,6.336825731146441,0.0,1,1.0,5,1,1,0,0,0,0,0,4,7.1846291527173145,0,2,False,False,True,False,False,True
1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,2,1,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
0,34.0,0,7.090076835776092,3.5263605246161616,5.849324779946859,0.0,0.0,0,2.0,5,1,0,0,0,0,1,0,4,7.364547014255642,0,0,False,False,True,False,False,True
0,35.0,0,7.741533589281828,0.0,6.028278520230698,0.0,0.0,0,2.0,3,0,1,0,0,0,0,0,4,7.906915488678587,0,0,False,False,True,False,False,True
1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
0,30.0,0,4.9344739331306915,0.0,5.342334251964811,6.859614903654202,0.0,0,4.0,4,0,0,1,0,0,0,0,3,7.1693500166706,0,2,False,False,True,False,False,True
0,62.0,0,6.777646593635117,2.772588722239781,0.0,0.0,0.6931471805599453,1,1.0,6,0,1,0,0,0,0,0,5,6.795705775173514,0,2,True,False,False,False,False,True
0,15.0,0,2.302585092994046,6.655440350367647,1.6094379124341003,0.0,1.0986122886681098,0,3.0,4,0,0,1,0,0,0,0,1,6.674561391814426,0,2,True,False,False,False,False,True
0,33.0,1,7.142827401161621,7.488852955733459,3.6109179126442243,6.161207321695077,5.823045895483019,1,1.0,3,1,1,0,0,0,0,0,4,8.268218880067506,0,0,False,False,True,False,False,True
0,63.0,0,5.1647859739235145,5.645446897643238,5.7745515455444085,2.1972245773362196,0.0,1,1.0,6,1,0,0,0,0,1,0,5,6.666956792429207,0,2,True,False,False,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,21.0,0,3.332204510175204,0.0,6.663132695990803,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,2,6.697034247666484,0,2,True,False,False,False,False,True
0,54.0,0,0.0,6.558197802812269,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,1,0,5,6.558197802812269,0,1,True,False,False,True,False,False
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,2,0.0,1,3,False,False,True,False,False,True
0,27.0,0,5.1647859739235145,6.483107351457199,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,3,6.71901315438526,0,2,True,False,False,False,False,True
0,28.0,0,1.791759469228055,7.627057417018934,0.0,8.114025442356757,0.0,0,4.0,2,0,1,0,0,0,0,0,3,8.59378379357795,0,0,False,True,False,True,False,False
0,23.0,0,0.0,2.3978952727983707,5.075173815233827,0.0,4.836281906951478,1,1.0,5,0,0,0,0,1,0,0,2,5.68697535633982,0,1,True,False,False,False,False,True
1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,2,0.0,1,3,True,False,False,False,False,True
0,52.0,0,6.63200177739563,0.0,5.877735781779639,1.791759469228055,0.0,1,1.0,5,0,0,1,0,0,0,0,5,7.02108396428914,0,2,False,False,True,False,False,True
0,51.0,0,0.0,0.6931471805599453,0.0,3.9512437185814275,6.852242569051878,1,1.0,4,0,1,0,0,0,0,0,5,6.905753276311464,0,2,True,False,False,False,False,True
1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,True,False
0,22.0,0,3.5553480614894135,0.0,0.0,6.568077911411976,0.0,1,1.0,5,0,0,0,0,0,0,1,2,6.61472560020376,0,2,True,False,False,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,1,0,0,1,0,0,0,1,0.0,1,3,False,False,True,False,False,True
0,21.0,0,7.71333788887187,0.0,4.787491742782046,0.0,0.0,0,7.0,4,1,1,0,0,0,0,0,2,7.7651449029361315,0,0,False,False,True,True,False,False
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,1,0,0,0,2,0.0,1,3,True,False,False,False,False,True
0,29.0,0,8.154500175151941,9.3195534569495,2.772588722239781,5.318119993844216,2.772588722239781,1,1.0,2,1,1,0,0,0,0,0,3,9.606764735432199,0,0,False,True,False,False,False,True
0,27.0,0,4.465908118654584,5.389071729816501,0.0,0.0,6.173786103901937,0,2.0,6,1,0,0,1,0,0,0,4,6.664409020350408,0,2,True,False,False,False,False,True
0,14.0,0,0.0,0.0,6.565264970035361,5.556828061699537,1.3862943611198906,1,1.0,5,0,0,0,1,0,0,0,1,6.878326468291325,0,2,True,False,False,False,False,True
0,51.0,0,0.0,0.0,6.536691597591305,0.0,3.4965075614664802,1,1.0,6,1,0,0,0,0,1,0,5,6.582025138892826,0,2,True,False,False,False,False,True
0,21.0,0,6.126869184114185,4.382026634673881,7.034387929915503,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,2,7.421177528595393,0,0,True,False,False,False,False,True
0,17.0,0,0.0,5.905361848054571,10.064457783419048,5.877735781779639,1.3862943611198906,0,4.0,1,0,1,0,0,0,0,0,1,10.094851437314311,0,0,False,True,False,False,False,True
1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,1,0,0,0,0.0,1,3,False,False,True,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
0,40.0,0,0.0,5.805134968916488,0.0,0.0,7.431299675155903,0,4.0,1,0,1,0,0,0,0,0,4,7.610357618312838,0,0,False,True,False,False,False,True
0,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,35.0,0,7.544861068658458,0.0,6.210600077024653,0.6931471805599453,0.0,0,2.0,3,0,1,0,0,0,0,0,4,7.77863014732581,0,0,False,False,True,False,False,True
0,36.0,0,0.0,0.0,6.761572768804055,0.6931471805599453,0.6931471805599453,1,1.0,5,0,1,0,0,0,0,0,4,6.763884908562435,0,2,True,False,False,False,False,True
0,38.0,0,3.044522437723423,0.0,6.62273632394984,0.0,1.0986122886681098,1,1.0,6,1,0,0,0,1,0,0,4,6.651571873589727,0,2,True,False,False,False,False,True
0,22.0,0,0.0,0.0,3.091042453358316,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,2,3.091042453358316,0,1,True,False,False,True,False,False
0,55.0,0,5.638354669333745,0.0,6.09807428216624,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,5,6.586171654854675,0,2,True,False,False,False,False,True
0,26.0,0,0.0,9.173883834965567,3.9512437185814275,5.41610040220442,7.795234929002173,1,1.0,2,1,1,0,0,0,0,0,3,9.42100640177928,0,0,False,True,False,True,False,False
0,40.0,0,0.0,7.425357887027151,0.0,4.700480365792417,5.771441123130016,0,2.0,0,1,1,0,0,0,0,0,4,7.653020413804189,0,0,False,True,False,True,False,False
0,20.0,0,0.0,0.0,0.6931471805599453,0.0,7.72356247227797,1,1.0,5,1,0,0,1,0,0,0,2,7.724004656676065,0,0,True,False,False,False,True,False
0,19.0,0,8.038512020976814,0.0,2.302585092994046,0.0,5.365976015021851,1,1.0,3,1,1,0,0,0,0,0,2,8.107720061910534,0,0,False,False,True,False,False,True
0,21.0,0,6.6039438246004725,1.6094379124341003,3.332204510175204,2.1972245773362196,0.0,0,2.0,5,0,1,0,0,0,0,0,2,6.655440350367647,0,2,True,False,False,False,False,True
1,13.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
0,36.0,0,0.0,0.0,0.0,8.413608875159667,8.646465527120377,1,1.0,4,1,1,0,0,0,0,0,4,9.229848838364227,0,0,False,True,False,False,False,True
0,33.0,0,0.0,5.659482215759621,7.493317248862145,6.569481420414296,8.859647499714997,1,1.0,1,0,1,0,0,0,0,0,4,9.19370273082316,0,0,False,True,False,True,False,False
0,21.0,0,7.252053951852814,1.3862943611198906,3.912023005428146,0.0,0.0,1,1.0,5,1,0,0,0,0,0,1,2,7.288244401020124,0,0,False,False,True,True,False,False
0,19.0,0,0.0,1.791759469228055,1.6094379124341003,6.295266001439646,5.476463551931511,0,2.0,4,0,1,0,0,0,0,0,2,6.670766320845874,0,2,True,False,False,False,False,True
